ID,3TC,ABC,AZT,D4T,DDC,DDI,DLV,EFV,NVP,TDF,FTC
45256,1.0,0.9,8.6,0.6,0.8,1.6,9.4,98.8,49.5,1.4,
45258,44.1,2.0,4.2,0.9,1.8,1.4,2.4,1.6,2.0,0.8,
45260,42.9,1.2,2.1,0.7,,0.6,2.4,0.5,4.5,1.3,
45262,2.3,1.6,15.3,1.7,0.7,0.4,0.9,0.5,2.2,3.1,
45264,0.2,1.1,19.4,0.6,0.6,0.7,40.5,384.4,32.1,1.6,
45266,1.8,0.6,19.6,0.5,0.5,0.4,0.6,1.0,1.0,1.9,
45268,31.2,5.8,2.6,1.0,0.6,1.2,1.5,0.9,2.2,0.6,
45270,31.2,4.9,0.6,0.8,1.8,1.3,1.3,0.6,1.1,0.4,
45272,32.4,2.6,6.0,2.1,1.2,1.1,0.6,0.6,0.9,1.0,
45274,1.2,0.7,4.9,2.0,1.6,0.5,0.9,0.6,1.0,0.6,
45276,42.9,6.3,4.3,1.9,1.6,4.6,321.4,19.8,209.3,4.4,
45278,42.9,1.8,1.5,1.0,1.0,1.3,2.2,0.5,1.9,1.6,
45280,30.4,2.7,1.6,0.5,0.7,1.3,2.4,0.5,3.3,1.5,
45282,30.1,1.0,1.4,0.6,1.3,0.4,176.2,482.3,72.3,0.5,
45284,31.3,10.3,12.2,1.5,4.0,2.9,35.5,456.2,90.4,1.8,
45286,30.1,2.6,1.1,0.4,2.9,0.2,1.3,0.5,2.6,0.9,
45288,2.0,1.3,13.1,1.2,0.8,1.2,4.4,79.2,54.2,3.8,
45290,32.4,1.6,5.3,0.4,0.7,0.6,92.9,285.1,32.1,1.1,
45292,4.8,3.3,7.6,2.1,0.6,1.3,1.1,0.8,1.1,7.5,
45294,38.4,2.0,3.6,1.0,0.8,0.8,1.9,1.2,2.0,3.4,
45296,31.2,6.5,12.6,1.6,2.0,1.3,142.7,99.0,80.5,1.5,
45298,55.4,2.1,4.2,1.1,1.4,3.9,5.7,4.0,14.7,0.5,
45300,42.4,1.0,2.3,0.6,1.6,0.5,195.6,170.9,103.6,2.8,
45302,37.1,1.9,3.0,1.2,4.0,0.8,1.9,1.9,1.5,1.3,
45304,2.2,1.0,18.9,1.2,0.5,0.7,0.7,6.4,32.1,1.7,
45306,2.6,,,0.7,0.7,1.0,1.6,1.2,,4.5,
45308,1.8,1.1,6.3,0.7,1.1,1.2,173.6,521.7,92.7,2.2,
45310,41.5,2.8,8.5,2.6,5.1,2.7,0.8,0.6,2.4,2.4,
45312,2.1,2.2,9.1,1.7,0.1,1.1,144.7,365.5,42.7,1.1,
45314,2.8,0.6,,1.4,1.5,0.9,0.8,0.6,1.9,1.5,
45316,47.7,1.4,1.9,2.3,1.4,2.4,4.2,1.5,2.4,0.7,
45318,50.3,3.0,3.0,1.7,2.2,0.8,0.3,18.0,121.9,0.8,
45320,30.4,1.8,0.7,0.5,0.9,2.2,3.1,2.2,,1.8,
45322,2.3,0.6,0.9,0.5,1.3,1.0,,384.4,32.1,1.5,
45324,31.2,1.2,1.8,0.9,1.1,1.0,208.4,31.6,80.5,0.6,
45326,31.2,3.2,0.6,1.2,2.1,1.8,0.8,1.1,1.5,0.5,
45328,44.1,1.1,1.0,0.5,1.0,0.5,0.8,0.5,1.1,0.5,
45330,0.5,0.3,1.0,0.5,0.3,0.2,144.7,328.9,42.7,0.3,
45332,32.4,0.2,0.3,0.2,0.4,0.1,1.1,0.7,2.1,0.2,
45334,30.1,3.3,15.5,1.1,10.1,0.5,4.8,95.7,72.3,1.9,
45336,31.2,7.3,1.4,1.7,3.6,3.6,2.1,1.0,0.7,1.9,
45338,32.4,4.8,4.1,1.9,2.5,2.7,19.0,13.9,46.3,0.8,
45340,0.7,1.2,27.6,0.7,0.1,0.3,76.6,44.0,32.1,1.9,
45342,1.2,2.1,12.5,1.2,0.4,0.7,208.4,178.0,80.5,2.5,
45344,42.9,3.6,1.2,1.1,0.5,5.2,321.4,502.4,209.3,2.0,
45346,25.1,0.8,,0.5,0.4,0.7,144.7,365.5,42.7,0.7,
45348,31.2,6.7,5.4,1.0,2.3,1.7,204.1,455.5,80.5,0.3,
45350,47.7,6.9,,11.2,1.9,4.7,14.5,9.6,27.9,0.8,
45352,2.7,1.6,0.9,0.4,0.7,1.0,176.2,12.9,58.9,2.5,
45354,38.4,0.4,0.4,0.5,0.3,0.3,2.3,1.4,1.4,1.1,
45356,31.2,10.5,12.5,1.2,3.1,3.6,5.4,1.7,2.9,1.4,
45358,4.2,5.5,16.3,4.9,1.2,1.0,0.4,0.5,0.8,4.1,
45360,38.4,8.6,0.7,0.5,0.8,2.0,161.7,45.2,57.9,1.6,
45362,3.3,0.7,20.5,1.4,0.4,0.8,0.2,0.4,0.4,1.4,
45364,42.9,1.8,1.9,1.1,1.6,1.7,120.0,6.5,209.3,0.9,
45366,32.4,0.3,0.5,0.6,0.9,0.6,1.2,0.8,0.7,0.6,
45368,37.5,0.7,1.4,0.6,0.4,0.5,0.9,0.3,0.7,0.1,
45370,30.4,1.3,0.7,0.6,1.1,1.1,3.9,3.7,2.0,0.8,
45372,0.3,0.2,0.3,0.3,0.2,1.0,0.4,0.5,0.5,0.3,
45374,25.1,0.4,1.3,0.7,1.1,0.3,4.4,1.5,8.3,0.4,
45376,65.6,1.2,2.1,0.7,0.7,3.0,1.7,0.7,1.3,3.1,
45378,47.7,2.4,3.0,2.7,1.6,2.0,1.5,1.0,1.6,0.7,
45380,42.9,7.2,15.4,1.3,2.0,2.6,257.4,91.7,209.3,2.8,
45382,31.2,2.9,2.6,0.9,0.7,0.9,0.9,0.5,2.3,1.2,
45384,47.7,3.8,3.1,2.3,2.7,2.0,7.1,4.6,4.1,0.7,
45386,32.4,1.3,5.8,0.2,0.5,0.3,0.5,0.6,0.4,1.2,
45388,1.0,0.6,1.9,0.8,0.5,0.5,1.0,0.8,2.5,0.8,
45390,0.5,1.2,4.2,1.4,0.9,0.4,114.2,48.9,46.3,1.7,
45392,0.5,0.4,0.3,0.3,0.6,0.5,10.8,16.7,49.5,1.6,
45394,46.3,6.9,1.0,0.8,3.1,1.8,265.2,164.3,121.9,0.3,
45396,5.7,0.9,11.5,0.7,0.5,0.7,114.1,58.7,44.5,6.1,
45398,31.3,1.0,0.8,0.3,0.6,0.8,152.7,456.2,90.4,0.8,
45400,32.4,1.1,0.6,0.3,1.1,1.1,0.2,0.4,1.0,0.7,
45402,3.8,1.4,102.3,13.7,0.7,0.8,195.6,685.3,103.6,7.0,
45404,30.4,0.9,0.2,0.4,1.5,0.5,0.4,0.4,2.6,1.5,
45406,41.5,1.0,6.2,1.0,1.8,1.0,3.4,0.9,2.4,1.3,
45408,32.4,0.6,0.6,0.8,0.8,0.4,114.2,357.1,46.3,0.3,
45410,8.4,3.7,,3.7,3.3,1.8,73.1,621.3,63.5,4.0,
45412,1.2,1.6,0.4,1.1,1.6,2.3,366.8,16.8,91.8,1.3,
45414,2.6,5.4,14.2,1.8,1.3,1.9,1.4,0.9,0.7,4.1,
45416,32.4,1.5,2.5,0.2,1.9,1.7,0.4,0.6,0.4,1.2,
45418,32.4,0.6,1.6,1.7,0.8,0.9,114.2,357.1,46.3,0.3,
45420,30.1,7.2,13.4,1.1,4.4,1.2,2.4,2.6,13.2,3.0,
45422,42.9,8.9,16.9,3.4,2.0,3.4,321.4,502.4,209.3,2.0,
45424,32.4,0.5,0.3,0.2,0.7,0.3,1.4,0.6,0.6,0.2,
45426,1.3,1.2,,0.4,0.1,0.6,0.2,0.3,0.4,0.9,
45428,32.4,1.5,1.3,0.2,2.1,0.1,0.2,0.8,0.4,0.5,
45430,38.4,0.8,0.4,0.4,1.0,0.5,2.8,1.5,0.7,0.8,
45432,30.3,3.0,9.2,6.6,1.6,2.2,5.0,2.2,3.2,1.7,
45434,62.1,18.4,31.8,1.7,7.4,11.5,487.9,36.5,42.7,6.0,
45436,0.8,4.5,4.5,2.2,0.8,1.0,321.4,282.8,209.3,2.9,
45438,32.4,0.3,0.7,0.2,1.0,0.4,0.4,0.5,0.5,0.3,
45440,32.4,4.4,2.2,1.0,2.8,0.4,157.7,5.8,32.1,0.9,
46715,1.2,1.1,1.4,0.7,1.8,0.9,,,1.3,,
46717,1.3,1.2,1.8,1.4,1.0,1.0,,,1.2,,
46718,49.4,6.9,1.6,2.6,7.3,2.4,,,2.1,,
46719,1.7,0.5,1.1,1.0,1.1,0.8,,,2.7,,
46720,0.7,0.9,1.2,1.4,1.0,0.9,,,0.7,,
46721,34.4,2.8,0.7,0.8,5.1,1.7,,,0.8,,
46726,0.5,0.1,0.8,0.7,0.7,0.3,,,0.9,,
46728,0.5,0.9,1.0,1.6,0.9,0.5,,,2.4,,
46729,34.4,1.8,0.8,0.8,1.1,1.1,,,4.1,,
46730,0.8,0.4,0.5,0.3,0.6,0.4,,,0.4,,
46731,0.1,0.1,0.8,0.1,,1.1,,,0.6,,
46732,38.1,1.1,0.3,0.2,0.7,0.6,,,0.8,,
46736,0.1,0.2,0.7,0.2,0.1,0.2,,,0.4,,
46737,30.2,1.8,0.8,0.6,1.2,1.2,,,3.2,,
46739,0.8,1.1,1.2,1.0,1.2,0.9,,,3.9,,
46740,19.6,1.0,0.3,0.3,0.5,0.3,,,1.2,,
46743,0.4,2.0,0.9,1.2,1.1,0.7,,,4.4,,
46744,27.9,0.7,0.3,0.2,0.9,0.7,,,0.8,,
46746,0.4,0.3,0.7,0.6,0.3,0.8,,,4.5,,
46748,0.9,1.3,1.4,1.3,0.9,1.0,,,0.7,,
46749,54.9,0.8,0.5,0.2,0.3,0.3,,,0.5,,
46753,43.6,1.9,0.6,0.8,1.5,1.2,,,0.9,,
46757,45.0,4.2,1.4,1.8,5.1,4.5,,,2.4,,
46762,45.0,3.3,1.2,0.8,1.8,1.9,,,3.4,,
46763,1.2,1.0,1.5,1.0,1.1,0.2,,,1.4,,
46764,53.1,2.7,1.1,0.8,1.6,3.8,,,2.1,,
46765,1.1,1.0,1.1,1.6,1.1,0.8,,,0.5,,
46766,1.1,0.8,1.4,0.8,0.8,1.1,,,1.2,,
46771,0.1,0.4,0.6,0.2,0.7,0.4,,,1.4,,
46773,30.2,5.8,886.3,3.5,3.4,3.7,,,1190.4,,
46774,7.2,2.8,1269.0,2.7,0.8,0.9,,,1190.4,,
46775,12.6,3.8,409.8,5.6,1.3,2.1,,,1121.0,,
46778,1.0,0.8,1.2,1.0,0.8,1.0,,,4.3,,
46786,1.7,0.7,1.6,0.6,1.5,1.1,,,4.6,,
46787,34.4,2.6,0.3,0.9,1.1,1.2,,,2.0,,
46788,0.2,0.5,0.4,0.5,0.2,0.4,,,0.4,,
46789,74.0,0.5,0.3,0.1,0.5,1.0,,,0.3,,
46794,30.2,2.1,6.3,1.4,1.4,1.4,,,4.4,,
46799,0.5,0.8,0.9,1.2,0.6,0.6,,,1.6,,
46803,0.4,0.3,0.8,0.5,0.8,0.4,,,0.9,,
46804,24.0,1.9,0.7,0.7,1.3,0.8,,,0.9,,
46805,1.7,0.5,2.1,0.6,1.0,1.6,,,2.0,,
46806,0.4,0.8,1.1,0.7,0.8,0.8,,,1.6,,
46811,0.8,0.9,1.3,0.9,0.5,2.4,,,2.1,,
46812,0.5,0.4,1.3,0.4,0.8,0.7,,,0.7,,
46813,10.4,0.5,0.8,0.1,0.9,0.7,,,0.6,,
46814,43.6,3.0,6.1,1.1,1.9,1.8,,,1.5,,
46819,1.5,1.3,1.1,3.2,1.1,1.1,,,5.3,,
46822,0.7,0.5,1.0,0.3,0.8,0.4,,,1.3,,
46823,46.5,1.2,0.4,0.3,3.6,1.5,,,2.1,,
46824,69.9,4.4,0.9,0.8,2.8,1.6,,,3.1,,
46826,0.1,,0.5,0.5,0.1,0.1,,,0.7,,
46827,63.9,0.9,0.6,0.6,1.0,1.6,,,2.0,,
46828,0.3,0.3,0.7,0.2,0.2,0.2,,,1.2,,
46829,49.6,1.5,0.7,0.5,1.0,1.0,,,1.4,,
46833,0.3,0.6,0.8,0.6,0.9,0.7,,,0.9,,
46834,49.1,1.8,0.7,0.3,0.5,0.6,,,0.6,,
46835,0.9,1.0,1.2,1.1,0.7,1.6,,,2.0,,
46842,45.0,2.8,4.4,0.6,1.2,1.0,,,3.7,,
46844,0.5,0.5,1.2,0.6,0.4,0.3,,,0.8,,
46845,1.8,1.5,1.2,1.6,1.0,1.1,,,0.8,,
46846,1.2,1.1,1.4,1.0,1.7,0.8,,,1.4,,
46847,0.8,0.7,1.1,0.5,0.9,0.8,,,2.0,,
46848,0.5,0.4,1.1,0.8,1.0,0.6,,,3.2,,
46849,27.9,1.7,0.7,0.8,0.8,1.2,,,10.4,,
46850,0.1,0.3,0.5,0.3,0.2,0.1,,,1.0,,
46851,54.9,1.1,1.0,0.8,1.0,0.5,,,2.4,,
46852,0.4,0.4,0.4,0.4,0.7,0.4,,,0.8,,
46853,30.2,2.1,0.9,0.7,1.3,1.2,,,3.0,,
46854,30.2,1.4,0.8,0.5,1.1,0.8,,,2.6,,
46856,0.7,0.3,1.2,0.4,0.7,0.4,,,2.3,,
46857,46.5,1.4,0.8,0.3,1.8,0.8,,,2.1,,
46858,1.6,1.1,1.2,0.8,1.9,1.2,,,4.1,,
46862,0.8,1.0,0.7,1.1,1.0,0.9,,,0.8,,
46865,34.4,1.5,0.7,0.7,1.1,1.1,,,4.9,,
53157,0.5,0.5,0.5,1.1,,0.2,,,,0.6,
53158,20.3,5.4,1.3,2.3,,2.2,,,,5.9,
53159,0.7,0.3,0.9,1.2,,1.2,,,,1.0,
53160,8.0,1.5,0.7,0.6,,4.0,,,,3.2,
53162,0.9,1.0,1.0,2.1,,1.4,,,,1.1,
53163,15.2,6.9,1.0,1.0,,4.3,,,,5.3,
53166,1.5,0.2,0.7,2.4,,1.2,,,,0.9,
53167,13.3,2.6,2.8,2.6,,2.3,,,,2.8,
53168,1.8,0.9,2.6,1.7,,1.8,,,,1.0,
53169,7.4,2.0,5.2,3.4,,21.7,,,,2.0,
53174,2.4,0.5,0.7,0.5,,0.7,,,,0.9,
53175,5.9,4.6,2.0,5.5,,10.1,,,,2.2,
53589,,,,,,,56.0,15.0,60.0,,
53590,,,,,,,36.0,1.1,60.0,,
53591,,,,,,,4.2,1.1,3.0,,
53592,,,,,,,100.0,23.0,60.0,,
53593,,,,,,,100.0,43.0,60.0,,
53594,,,,,,,100.0,3.3,60.0,,
53595,,,,,,,100.0,84.0,60.0,,
53852,0.3,0.7,2.3,1.4,1.2,1.3,2.2,1.2,1.0,,
53856,0.3,0.4,1.0,0.5,0.8,0.7,2.9,0.8,1.1,,
53861,0.9,1.8,2.1,1.1,1.4,0.7,2.0,1.1,3.1,,
53865,1.6,1.9,1.2,1.9,4.0,4.2,3.5,3.7,0.7,,
53867,0.7,1.3,3.1,1.2,1.3,4.0,3.6,3.9,3.2,,
53880,0.6,0.7,1.1,0.7,0.8,1.1,2.5,0.8,1.8,,
53884,0.7,0.8,1.7,0.5,1.1,1.3,2.9,1.3,4.3,,
53888,0.5,1.3,2.6,1.3,1.0,1.0,5.3,1.8,11.9,,
53890,1.1,0.7,0.8,0.9,0.4,0.3,1.2,0.8,1.5,,
53908,0.6,1.0,1.2,0.8,2.6,1.8,6.6,0.6,3.3,,
53914,0.4,0.8,0.7,0.9,1.1,1.2,1.3,2.0,0.6,,
53921,0.7,2.1,1.9,3.1,1.2,1.1,3.9,2.1,3.3,,
53923,1.4,1.5,1.6,2.2,2.4,6.5,4.3,3.9,1.8,,
53931,0.7,0.4,1.6,0.6,0.8,1.2,2.1,0.6,0.5,,
53933,0.7,1.3,1.8,1.2,0.7,1.0,9.3,2.9,4.4,,
53950,0.6,0.6,2.0,0.5,0.7,1.0,2.9,1.2,3.5,,
54269,1.3,2.4,1.9,2.3,2.9,1.8,,,,,
54270,1.6,1.6,1.9,1.6,1.2,0.8,,,,,
54271,2.7,2.0,1.2,1.4,1.4,1.5,,,,,
54272,3.1,0.9,103.0,1.6,0.8,0.9,,,,,
54273,22.0,4.8,18.0,3.2,2.7,2.1,,,,,
54274,8.0,5.0,49.0,5.1,1.9,1.4,,,,,
54275,6.6,3.2,49.0,3.0,1.8,1.3,,,,,
54276,32.0,14.0,34.0,5.7,1.8,4.8,,,,,
54277,14.0,7.4,49.0,4.9,3.1,2.2,,,,,
54278,15.0,7.5,49.0,7.5,2.5,2.8,,,,,
54279,62.0,6.3,20.0,3.0,3.4,4.3,,,,,
54280,62.0,10.0,21.0,4.4,3.2,2.2,,,,,
54357,,,,,,,1.2,1.1,2.4,,
54359,,,,,,,10.8,6.5,57.0,,
54360,,,,,,,12.9,1.3,22.0,,
54362,,,,,,,2.2,1.3,1.9,,
58844,,,0.4,0.3,,0.3,1.2,0.8,1.3,,
58851,,,2.2,1.9,,0.5,3.9,347.2,58.1,,
58855,,,1.0,0.8,,0.6,2.2,1.5,1.3,,
58863,,,1.4,0.7,,0.9,2.9,2.2,5.3,,
58867,,,1.0,0.8,,0.9,168.9,214.5,47.4,,
58871,,,7.9,0.8,,0.9,163.8,56.0,58.1,,
58875,,,4.3,0.5,,0.4,2.8,0.3,1.3,,
58883,,,1.4,0.6,,0.7,2.4,1.6,2.1,,
58887,,,1.5,0.2,,0.2,74.2,,58.1,,
58891,,,0.3,0.3,,0.2,1.1,0.4,0.9,,
66720,0.9,0.4,1.6,1.0,,0.4,1.3,0.7,0.3,0.8,1.0
66748,0.8,1.0,1.8,0.9,,0.9,,0.5,0.7,1.3,0.9
66756,0.6,0.6,0.3,0.3,,0.6,4.3,0.5,0.3,1.0,0.2
66872,,,,,,,2.1,2.4,2.7,,
66876,,,,,,,2.1,0.7,1.0,,
66878,,,,,,,39.0,437.0,57.0,,
66884,,,,,,,102.0,475.0,50.0,,
66886,,,,,,,2.5,2.0,2.3,,
66892,,,,,,,2.4,1.0,1.8,,
66894,,,,,,,8.0,9.0,61.0,,
66898,,,,,,,4.4,2.0,2.0,,
66902,,,,,,,97.0,180.0,57.0,,
66910,,,,,,,6.4,2.2,7.3,,
66914,,,,,,,160.0,178.0,61.0,,
66916,,,,,,,3.6,1.1,2.0,,
66918,,,,,,,140.0,247.0,57.0,,
66920,,,,,,,7.0,2.0,60.0,,
66938,,,,,,,1.0,3.0,9.0,,
66940,,,,,,,19.0,2.3,4.3,,
66946,,,,,,,1.0,475.0,50.0,,
66952,,,,,,,0.9,1.2,0.4,,
66956,,,,,,,140.0,230.0,51.0,,
66958,,,,,,,140.0,339.0,61.0,,
66960,,,,,,,2.1,2.1,2.1,,
66962,,,,,,,100.0,148.0,46.0,,
66966,,,,,,,1.2,1.4,2.5,,
66968,,,,,,,5.1,2.8,9.3,,
66972,,,,,,,2.4,2.1,0.8,,
66976,,,,,,,190.0,77.0,50.0,,
66980,,,,,,,8.5,3.3,2.3,,
66983,,,,,,,160.0,437.0,57.0,,
66990,,,,,,,0.8,0.9,1.3,,
66997,,,,,,,150.0,250.0,57.0,,
66999,,,,,,,8.2,2.3,2.1,,
67001,,,,,,,160.0,58.0,57.0,,
67003,,,,,,,160.0,440.0,57.0,,
67005,,,,,,,7.4,2.4,3.1,,
67007,,,,,,,160.0,100.0,61.0,,
67011,,,,,,,380.0,160.0,57.0,,
67015,,,,,,,2.4,2.2,5.0,,
67017,,,,,,,2.7,3.8,4.3,,
67019,,,,,,,154.0,89.0,61.0,,
67023,,,,,,,26.0,4.6,7.4,,
67027,,,,,,,3.2,0.7,2.6,,
67029,,,,,,,160.0,25.0,61.0,,
67031,,,,,,,52.0,9.1,10.0,,
74953,0.7,0.4,2.6,0.7,0.1,0.2,192.3,17.0,84.5,,
74955,,2.8,54.2,0.4,1.8,0.9,164.5,10.7,85.0,,
74957,4.8,1.8,20.7,0.8,2.2,2.2,157.6,8.5,85.0,,
74959,0.7,0.2,0.5,0.8,0.6,0.4,150.6,3.4,59.5,,
74961,1.8,1.7,3.6,0.4,0.3,1.5,4.5,5.1,82.0,,
74965,76.7,1.2,3.3,1.6,1.6,0.6,9.1,3.2,5.3,,
74973,0.1,0.5,0.6,0.6,0.3,0.2,15.5,3.5,23.2,,
74975,0.1,0.2,0.4,0.1,0.1,0.1,76.2,31.1,24.8,,
74993,78.6,3.3,3.0,0.9,2.1,1.3,15.8,21.0,36.0,,
74995,0.6,1.0,5.9,1.0,0.5,0.1,140.0,9.0,59.5,,
74999,83.7,1.6,2.0,1.4,1.2,2.7,0.1,347.2,59.5,,
75001,83.7,2.2,1.4,1.2,2.9,1.5,0.1,347.2,59.5,,
75003,21.5,3.1,1.4,2.7,2.0,2.0,0.1,390.6,24.8,,
75005,61.8,2.9,0.1,1.9,2.0,3.8,0.2,446.4,52.7,,
75007,83.7,2.2,1.6,1.3,1.6,1.7,16.3,21.3,59.5,,
75009,1.5,0.7,1.3,0.5,0.3,0.8,76.8,13.2,42.9,,
75011,83.7,0.4,2.2,1.4,2.8,0.6,55.8,23.7,59.5,,
75013,0.3,0.6,1.0,0.9,0.4,0.2,10.4,21.8,49.4,,
75025,0.2,0.1,0.4,0.5,0.3,1.1,111.6,23.8,45.2,,
75027,0.4,0.8,0.8,1.2,0.9,2.3,120.6,30.4,36.3,,
80671,1.1,0.8,0.5,0.7,,1.7,1.2,0.5,0.3,1.1,0.3
80685,0.7,0.6,1.3,1.0,,0.5,2.5,0.7,0.3,0.7,0.6
80717,1.3,0.5,0.7,0.7,,1.2,3.5,0.5,2.4,1.6,0.4
80755,0.6,0.4,1.1,0.3,,0.5,5.0,0.8,0.9,0.8,0.3
84909,1.2,1.0,0.7,2.0,,1.4,2.5,0.5,2.1,1.7,0.4
84911,1.3,1.0,3.3,1.9,,2.6,,4.3,3.7,2.1,0.8
84913,1.0,0.7,1.0,0.8,,0.5,5.1,0.5,0.7,1.1,0.2
84915,1.0,1.9,2.4,1.3,,1.4,1.1,1.2,0.3,0.8,1.3
84917,0.8,0.9,1.1,1.1,,1.2,13.8,1.2,0.9,0.9,0.5
84919,1.2,0.7,1.8,1.1,,1.2,1.2,0.5,1.3,1.4,1.0
84921,1.6,0.7,0.3,0.2,,0.5,4.9,2.3,2.1,0.9,0.2
84923,1.3,0.7,0.7,0.7,,1.3,,0.5,0.4,1.2,0.8
84925,0.6,1.0,0.8,0.9,,1.3,0.4,1.2,1.5,1.1,0.3
84927,0.8,0.4,1.2,0.6,,0.5,4.1,0.6,0.3,0.8,1.1
84929,0.9,0.9,1.9,0.3,,0.9,13.8,4.2,1.9,0.6,0.8
84931,1.0,0.7,1.0,1.1,,1.0,3.7,0.5,0.7,1.2,0.1
84933,1.0,1.7,3.1,1.7,,1.7,18.5,3.6,9.9,1.3,1.7
84935,0.3,0.4,2.4,2.9,,0.6,2.1,2.1,,0.5,1.3
84937,0.8,0.7,1.6,1.0,,0.8,13.4,1.2,2.0,1.0,0.1
84939,0.5,0.7,0.8,0.8,,0.4,5.1,1.2,1.0,1.0,0.4
84941,0.7,0.5,1.0,1.1,,0.6,19.5,,1.1,0.8,0.9
84943,0.9,1.1,1.0,1.0,,0.4,,1.6,2.0,1.2,0.7
84945,1.1,0.8,0.9,0.8,,0.7,3.3,2.7,1.3,0.5,0.8
91554,34.1,1.1,1.1,0.5,1.7,1.6,256.3,424.0,69.3,1.1,40.9
91560,41.0,6.0,3.1,1.4,2.3,1.8,186.3,30.3,53.2,1.6,48.3
91564,58.6,11.7,135.6,0.7,3.9,1.0,2.9,1.5,9.8,4.2,64.8
91566,50.7,9.7,26.5,4.3,1.3,2.2,1.0,0.5,5.3,3.4,71.2
91570,1.5,0.5,17.2,1.5,0.8,0.7,0.3,1.2,1.0,1.3,6.0
91622,34.8,3.7,3.4,1.4,1.6,2.0,143.5,285.1,61.0,1.7,56.6
91636,4.5,0.9,13.1,1.3,0.8,1.1,240.8,55.7,174.2,2.6,5.8
91646,6.0,3.7,113.1,1.6,1.3,1.3,207.9,30.1,93.1,5.3,6.1
91648,16.3,1.6,1.0,2.0,2.2,1.3,25.2,14.4,35.7,1.0,37.5
91672,34.8,5.3,5.0,0.7,2.8,2.9,143.5,285.1,61.0,1.8,56.6
91674,1.6,0.7,2.5,0.4,0.7,0.9,143.5,285.1,61.0,1.6,3.4
91676,45.7,2.1,1.5,2.2,0.8,0.8,187.7,460.9,79.7,1.1,71.2
91678,50.7,2.6,1.3,1.0,0.4,1.4,187.7,,79.7,1.9,71.2
91690,0.4,0.3,0.6,0.5,0.9,0.8,0.9,1.3,1.1,0.2,6.2
91694,34.8,10.4,6.1,2.4,4.7,10.0,143.5,24.2,61.0,0.8,56.6
91706,4.8,0.8,2.4,0.8,0.9,1.2,207.9,6.6,93.1,3.3,1.2
