ID,3TC,ABC,AZT,D4T,DDC,DDI,DLV,EFV,NVP,TDF,FTC
91720,90.0,0.6,0.7,0.3,0.3,0.8,94.9,9.2,93.1,0.7,71.9
91730,1.7,7.3,4.3,14.0,2.3,2.6,153.2,47.8,69.6,3.0,6.4
91762,5.9,5.9,113.1,1.8,4.3,5.7,207.9,499.2,93.1,3.2,9.9
91764,50.7,5.7,1.4,3.3,0.8,2.4,187.7,460.9,79.7,1.8,71.2
91766,49.3,1.2,0.7,0.6,0.6,1.4,187.7,460.9,79.7,0.6,71.2
91772,52.5,2.1,1.0,0.8,1.5,1.2,240.8,613.9,174.2,0.6,24.0
91776,38.5,4.7,10.7,1.2,4.0,1.2,,3.7,80.5,0.7,51.6
91778,50.7,4.7,39.0,1.6,2.5,2.2,31.3,12.8,71.7,2.8,71.2
91780,50.7,2.3,41.6,1.9,0.7,0.5,31.1,34.7,79.7,4.2,71.2
91784,3.5,2.1,7.4,0.9,1.3,2.4,143.5,285.1,61.0,2.6,9.0
91786,6.0,1.6,13.7,0.9,2.5,2.5,211.4,797.2,113.6,1.3,5.8
91788,34.8,6.4,2.3,1.4,2.2,7.6,143.5,63.3,61.0,1.2,114.6
91798,0.5,0.2,1.6,0.6,0.4,0.2,21.8,18.8,113.6,1.2,0.6
91800,50.7,1.7,5.8,0.3,0.9,0.5,6.8,8.5,79.7,1.5,71.2
91810,90.0,36.1,12.1,2.1,14.0,3.3,207.9,17.3,93.1,2.2,71.9
91834,42.2,4.0,1.5,1.7,3.4,3.2,31.5,1.9,57.9,0.8,64.8
91840,42.2,10.5,10.3,1.7,0.9,1.0,0.3,0.4,2.2,2.1,64.8
91856,3.3,0.7,8.6,1.1,0.9,2.5,17.7,12.3,25.8,1.8,8.3
91882,45.2,2.4,1.0,0.4,2.0,1.1,131.4,12.0,51.5,0.9,64.8
91888,45.2,8.3,2.1,1.2,2.1,1.3,0.2,0.7,2.8,0.2,64.8
91898,8.1,5.6,128.6,1.4,4.9,1.6,135.9,742.4,95.8,5.1,19.2
91900,1.6,0.7,5.9,0.6,0.4,0.5,189.4,15.3,56.9,2.5,1.8
91910,44.6,6.6,8.4,1.3,2.6,0.8,153.2,0.5,,1.9,34.6
91938,6.5,20.0,,1.2,2.5,2.5,186.3,707.0,53.2,1.5,8.6
91948,1.6,0.9,0.4,0.9,1.1,,1.4,0.7,0.3,0.3,2.3
91956,5.7,2.8,,4.4,4.5,2.4,182.7,532.4,118.2,4.7,8.4
91958,1.0,0.4,0.6,0.5,1.1,0.5,1.7,0.4,0.9,0.8,1.3
91964,34.1,1.3,0.8,0.5,0.3,0.6,256.3,424.0,69.3,1.2,40.9
91966,3.9,0.6,,1.5,0.8,1.0,1.2,16.8,69.3,6.5,29.6
91980,34.1,1.5,5.0,0.5,0.9,2.8,216.8,13.1,66.9,2.6,40.9
92002,3.5,10.4,20.9,4.1,2.6,1.4,0.6,0.4,2.3,2.6,26.4
92004,45.2,2.4,53.3,1.8,1.9,2.4,204.6,8.5,83.3,4.7,51.6
92012,2.2,5.2,,2.7,1.1,1.3,0.3,1.1,1.8,2.2,9.2
92014,5.5,2.5,23.9,1.0,3.3,1.2,256.3,48.0,69.3,5.3,10.7
92028,41.0,2.6,6.4,1.3,0.9,1.5,0.3,,0.3,2.7,48.3
92030,41.0,14.7,13.5,2.4,4.2,3.4,186.3,707.0,53.2,2.0,48.3
92034,52.5,13.1,,9.2,29.7,24.0,240.8,20.7,174.2,9.1,40.9
92054,47.5,15.0,,4.6,1.2,2.0,1.0,0.5,0.9,2.3,46.0
92056,26.6,4.9,,5.6,14.9,,193.7,666.3,171.5,1.1,65.5
92060,6.8,5.2,53.5,4.5,4.0,2.3,126.5,494.5,90.0,2.6,6.9
92062,25.0,9.8,,,1.8,6.9,187.7,460.9,79.7,5.0,37.7
92064,23.3,2.0,13.8,1.7,0.7,1.1,187.7,460.9,79.7,3.0,15.2
92080,45.2,25.5,59.5,9.1,9.9,8.3,148.1,374.7,51.5,17.9,64.8
92082,45.2,2.6,1.9,0.8,1.8,3.1,0.6,0.4,0.5,2.4,64.8
92100,90.0,6.4,2.8,1.3,22.5,8.9,207.9,499.2,88.2,1.2,71.9
92110,1.5,1.4,0.6,0.5,0.6,1.0,8.4,35.2,61.0,0.6,26.4
92118,3.5,0.9,1.8,0.6,0.4,0.5,16.5,3.9,56.9,2.7,3.8
92122,90.0,9.0,39.8,4.9,8.0,6.9,207.9,499.2,93.1,3.6,71.9
92128,1.8,2.7,2.1,1.8,2.2,2.8,189.4,92.0,56.9,0.7,0.9
92138,90.0,9.9,3.6,1.0,2.2,3.3,207.9,499.2,93.1,1.6,71.9
92146,52.5,5.1,6.0,1.0,1.7,6.2,1.8,80.0,174.2,1.8,37.5
92154,90.0,3.6,1.8,0.8,1.1,1.7,207.9,0.6,93.1,0.9,71.9
92160,90.0,10.0,7.9,1.5,2.3,1.3,207.9,499.2,93.1,4.7,71.9
92164,0.4,0.5,0.5,0.8,1.3,0.4,1.4,0.7,0.9,0.7,0.7
92166,50.7,0.9,2.1,0.6,1.4,0.8,5.9,4.0,46.9,0.5,71.2
92192,90.0,3.6,7.6,0.9,1.2,2.2,100.4,1.3,93.1,1.4,71.9
92220,90.0,2.9,3.3,0.5,0.7,0.2,0.5,0.7,3.4,1.7,71.9
92222,28.2,2.7,2.6,1.9,2.4,1.4,21.3,103.9,68.9,1.5,40.0
92224,50.7,0.8,5.6,2.0,0.6,0.5,0.5,0.5,,0.8,71.2
92232,29.5,11.4,,3.6,2.4,5.9,177.0,562.1,108.6,1.4,63.9
92234,23.9,16.2,3.2,4.6,12.0,5.9,239.9,305.2,50.6,2.4,58.7
92248,34.8,16.7,16.1,4.5,3.5,9.3,143.5,285.1,61.0,2.4,114.6
92256,3.1,3.1,18.7,3.4,2.5,5.6,143.5,38.5,61.0,1.8,9.0
92264,28.2,1.2,0.7,0.8,2.1,0.6,1.6,1.0,0.8,0.4,37.5
92296,28.2,0.4,10.7,0.6,3.4,1.9,121.8,11.8,56.9,1.4,37.5
92304,44.6,3.7,8.4,2.0,3.2,2.0,153.2,61.9,88.4,1.7,34.6
92318,90.0,8.5,31.4,8.2,4.6,2.3,3.1,,93.1,3.0,71.9
92374,34.8,8.5,9.1,0.8,5.5,4.8,56.7,3.5,61.0,0.8,114.6
92394,28.2,2.7,0.8,1.0,2.1,0.8,1.4,0.5,0.7,0.6,37.5
92400,2.8,4.5,6.2,2.1,0.4,1.2,189.4,503.2,56.9,2.3,5.4
92404,28.2,2.0,0.9,1.0,1.8,1.6,189.4,7.0,56.9,2.8,37.5
92406,28.2,2.2,0.9,1.4,2.9,5.3,0.4,0.5,0.2,0.7,37.5
92414,28.2,3.9,29.2,2.4,2.3,2.3,8.7,502.9,56.9,2.3,37.5
92418,28.2,2.5,2.6,1.3,2.2,1.9,189.4,503.2,56.9,0.7,34.6
92420,44.6,7.1,0.7,0.7,0.9,0.3,153.2,495.2,88.4,1.9,34.6
92428,0.6,0.5,0.7,0.6,0.9,0.4,1.2,0.5,0.6,0.7,0.5
92442,45.2,5.2,,0.2,2.5,2.8,0.4,1.0,0.9,1.5,64.8
92444,50.7,2.6,,,5.1,1.3,1.2,1.1,1.8,1.4,71.2
92468,45.2,12.8,20.9,1.6,1.9,5.1,158.9,374.7,51.5,2.1,64.8
92470,38.4,11.2,1.2,1.3,3.5,2.9,5.0,2.5,51.5,1.2,64.8
92472,50.7,7.6,4.0,2.6,1.0,3.0,11.4,6.6,79.7,1.9,71.2
92478,28.2,1.3,5.7,1.1,1.4,0.7,39.5,503.2,56.9,1.3,37.5
92508,29.5,12.9,,4.5,5.7,15.8,177.0,562.1,108.6,3.0,24.0
92528,34.8,7.0,4.6,0.4,1.0,0.7,0.8,7.2,61.0,3.0,114.6
92548,7.5,5.6,7.4,0.5,1.4,0.7,207.9,499.2,93.1,2.1,8.1
92558,34.8,9.4,2.7,0.5,2.0,3.1,0.5,12.2,61.0,1.8,56.6
92560,2.4,1.5,0.6,0.7,0.9,1.9,0.1,0.3,0.2,0.9,4.8
92572,4.8,5.8,65.3,1.9,3.5,2.4,143.5,1.5,61.0,2.9,13.9
92574,34.8,4.3,2.1,0.5,5.7,6.3,143.5,285.1,61.0,1.1,56.6
92590,0.7,0.9,0.4,0.8,1.2,0.7,181.7,5.3,57.9,0.6,0.7
92626,34.8,20.7,7.1,1.2,0.4,1.4,0.3,0.3,1.0,1.5,56.6
92640,90.0,2.2,10.6,0.6,1.9,1.3,8.0,3.3,16.7,5.1,71.9
92642,50.7,4.3,4.6,4.1,5.7,9.3,28.8,8.9,79.7,4.2,71.2
92660,61.1,6.7,1.5,0.4,3.9,7.4,169.2,54.8,95.8,0.6,63.9
92662,50.7,5.3,1.3,0.4,2.6,2.9,187.7,40.7,79.7,0.8,71.2
92686,28.2,1.7,3.9,1.2,0.2,1.3,12.3,147.8,56.9,5.3,11.2
92690,4.7,2.4,4.8,1.1,1.1,0.5,10.3,78.3,93.1,3.9,7.6
92706,21.3,13.6,24.6,3.7,2.1,7.9,16.0,16.5,61.0,0.7,56.6
92730,2.6,0.8,0.5,1.1,1.8,2.3,158.9,19.4,51.5,0.8,3.5
92734,29.5,6.4,2.8,3.1,3.6,2.2,80.0,22.0,98.5,1.5,71.9
92736,50.7,2.1,0.9,4.3,1.5,8.0,22.4,5.8,79.7,0.9,71.2
92738,2.5,0.3,,1.7,0.2,0.9,150.1,23.2,79.7,3.5,3.1
92740,90.0,3.3,1.2,0.7,2.3,1.5,3.3,5.0,3.1,0.4,71.9
92744,90.0,12.5,10.9,0.9,8.8,2.6,1.2,36.2,93.1,1.3,71.9
92760,90.0,21.5,21.0,2.0,1.3,1.6,1.7,12.8,93.1,2.5,71.9
92762,90.0,4.5,5.5,0.7,2.3,3.1,207.9,43.9,93.1,1.5,71.9
92772,34.8,5.7,14.5,1.9,2.0,4.0,0.9,10.1,61.0,3.1,114.6
92790,34.8,9.1,3.0,0.8,1.8,2.4,3.7,17.5,54.2,1.8,56.6
92808,29.1,3.2,14.0,1.2,0.8,2.3,0.1,0.4,0.5,2.9,114.6
92812,90.0,0.9,2.0,0.4,1.4,1.2,0.9,0.8,2.3,2.6,71.9
92832,90.0,1.4,10.5,0.8,2.0,1.3,29.5,499.2,93.1,2.8,71.9
92836,90.0,1.2,3.1,1.7,0.8,2.0,0.7,0.5,,2.3,43.1
92844,1.4,0.5,1.1,0.5,0.4,1.0,207.9,39.4,93.1,1.0,1.3
92846,81.0,1.3,1.3,0.6,1.0,1.1,3.2,0.5,1.6,1.6,71.9
92856,5.1,5.8,1.2,1.4,3.4,4.7,102.8,2.8,61.0,1.9,10.5
92874,34.8,9.4,2.7,2.2,3.2,14.6,143.5,285.1,61.0,0.7,114.6
92878,34.8,6.4,3.1,1.4,1.4,7.2,7.7,285.1,61.0,0.7,103.8
92884,90.0,17.1,3.5,1.6,4.8,7.6,161.1,94.4,93.1,10.3,71.9
92886,1.1,2.6,,1.5,3.3,1.6,1.6,3.6,7.5,2.8,2.0
92892,1.6,2.8,8.9,2.9,1.3,3.1,3.4,0.5,1.8,1.3,30.9
92894,3.5,4.9,21.0,0.7,0.8,1.0,0.2,0.3,1.1,1.7,3.8
92926,28.2,13.8,6.0,1.4,6.3,4.0,0.6,0.5,0.5,1.2,37.5
92930,5.5,4.4,1.8,3.8,1.0,1.7,7.8,319.0,132.6,1.6,28.1
92934,90.0,19.2,21.2,1.3,3.6,5.4,0.4,0.6,0.4,3.6,71.9
92958,34.8,6.1,5.6,2.6,2.8,7.5,0.3,0.5,1.0,0.8,114.6
92960,50.7,1.8,7.8,4.0,2.5,2.9,0.5,19.1,71.2,1.6,71.2
92976,34.8,1.7,0.4,0.4,1.4,2.3,0.8,0.3,0.2,0.4,114.6
92988,48.9,13.4,5.2,3.4,10.8,4.6,258.6,613.9,132.6,1.1,114.6
92994,3.8,1.4,,1.0,1.4,0.7,153.2,495.2,88.4,1.9,4.8
92998,2.0,1.3,1.0,0.6,1.0,0.6,,1.2,2.5,0.8,0.4
93004,26.5,1.6,0.8,1.1,1.8,0.9,8.3,0.8,,0.9,37.9
93014,42.2,3.8,1.1,1.0,1.6,1.3,1.0,1.4,1.4,2.5,64.8
93024,34.8,3.2,2.2,0.9,0.8,1.7,0.1,0.4,0.4,1.4,56.6
93036,32.9,1.7,23.5,2.3,2.2,0.6,0.3,32.0,83.2,1.2,37.9
93038,4.3,7.6,45.0,3.1,2.8,1.6,1.7,0.5,1.7,3.7,7.4
93044,42.2,7.5,2.2,0.6,2.0,1.5,191.4,430.4,57.9,2.7,64.8
93062,48.9,2.8,,3.2,7.8,1.5,1.6,0.8,3.5,1.6,114.6
93068,1.5,1.0,6.6,0.3,1.3,0.6,143.5,285.1,61.0,1.0,20.1
93070,50.7,1.4,2.0,6.3,0.8,3.8,187.7,460.9,79.7,1.2,71.2
93080,34.8,6.7,19.5,0.4,2.0,2.3,143.5,5.6,61.0,0.6,114.6
93118,28.2,13.0,1.2,3.6,1.8,3.0,189.4,503.2,56.9,15.0,37.5
93140,34.8,8.2,13.0,0.5,1.1,1.9,0.4,15.8,61.0,0.9,114.6
93152,34.8,9.5,90.4,4.6,5.3,3.1,143.5,3.9,61.0,7.4,56.6
93166,45.2,7.5,19.3,1.7,0.6,1.9,1.2,0.4,3.0,2.9,64.8
93168,45.0,1.7,17.5,11.7,2.5,1.3,1.1,1.0,6.6,1.3,71.2
93170,50.7,7.4,53.4,4.6,4.5,1.5,0.2,0.5,0.3,2.3,71.2
93176,1.4,0.4,2.5,0.8,0.5,0.6,211.4,3.5,113.6,1.2,1.8
93194,2.2,0.5,2.5,1.7,2.6,1.9,211.4,4.8,84.8,0.9,3.7
93212,5.2,6.3,125.3,0.5,0.9,1.3,5.0,13.4,132.6,6.1,9.4
93242,28.2,2.3,1.4,0.7,2.4,1.6,,21.1,56.9,0.5,37.5
93244,50.7,3.6,2.7,6.2,,1.9,187.7,460.9,79.7,1.9,71.2
93246,50.7,17.1,76.9,19.1,2.2,39.3,187.7,460.9,79.7,2.1,71.2
93248,45.2,5.7,2.4,1.1,2.7,4.9,158.9,23.9,51.5,1.6,64.8
93266,20.0,1.1,6.3,1.0,1.2,1.4,141.7,2.8,93.1,8.4,5.6
93272,34.8,5.6,1.7,0.4,1.1,1.8,143.5,285.1,61.0,1.2,114.6
93276,34.8,5.3,24.0,0.6,3.8,2.4,143.5,285.1,61.0,1.1,114.6
93294,2.7,1.6,1.7,0.4,0.3,0.6,239.9,43.3,50.6,1.6,3.6
93300,34.8,2.6,5.5,0.3,1.0,0.4,98.2,31.8,61.0,0.7,114.6
93302,0.6,0.4,8.1,1.1,1.0,0.3,143.5,35.4,61.0,1.1,3.7
93304,34.8,14.4,41.0,1.2,1.5,2.2,0.2,0.5,2.0,4.2,114.6
93306,90.0,10.2,9.9,7.5,1.1,0.6,0.2,0.5,,0.9,71.9
93314,7.3,5.9,6.1,0.4,3.1,3.0,207.9,5.9,93.1,2.3,16.9
93320,30.5,6.4,6.7,1.6,5.6,3.7,0.4,695.5,113.6,0.3,37.9
93324,90.0,2.0,,0.3,2.2,2.4,1.7,1.2,1.2,2.0,71.9
93336,2.2,0.7,1.2,0.4,0.6,0.3,0.7,0.3,0.7,0.9,8.5
93344,38.5,5.0,2.2,1.0,4.6,3.9,182.7,487.3,118.2,0.5,51.6
93348,34.8,5.2,11.8,1.3,5.4,5.0,117.2,32.4,61.0,0.5,114.6
93352,52.5,5.1,,0.5,7.1,1.8,12.6,1.3,4.9,1.9,37.5
93366,34.8,2.8,6.8,8.3,11.1,3.3,10.1,6.9,61.0,0.4,56.6
93382,1.4,2.2,5.6,1.0,1.3,2.3,0.4,2.6,0.7,1.0,1.1
93424,30.5,2.1,1.3,1.1,1.2,1.5,179.7,568.8,113.6,0.6,37.9
93434,5.9,0.6,2.1,0.8,1.6,2.8,20.3,30.1,61.0,1.9,9.9
93440,30.5,3.9,1.6,0.9,1.5,2.9,211.4,797.2,113.6,1.0,37.9
93446,4.1,2.5,0.6,0.5,0.5,1.4,49.1,14.0,57.9,2.0,2.3
93448,50.7,3.9,2.1,1.6,2.3,11.9,187.7,38.2,79.7,0.7,71.2
93464,44.6,4.2,0.9,1.1,3.5,1.4,0.4,0.5,0.7,0.8,114.6
93466,0.8,0.6,0.5,0.6,1.6,1.3,5.8,285.1,61.0,0.4,0.9
93488,3.7,4.7,9.2,1.1,1.3,1.5,177.0,562.1,108.6,8.5,3.2
93496,34.8,6.7,1.0,0.9,1.4,4.7,0.1,285.1,61.0,0.2,56.6
93514,30.5,1.2,2.0,0.8,1.6,1.5,0.2,0.8,0.5,1.7,37.9
93536,34.8,8.3,20.1,1.5,1.4,2.3,0.2,1.0,61.0,1.8,114.6
93552,34.8,5.1,5.8,0.6,1.9,1.8,143.5,253.3,61.0,1.0,56.6
93570,34.8,8.1,3.4,1.0,4.9,7.7,143.5,285.1,61.0,1.2,56.6
93578,74.5,48.2,39.8,31.9,51.2,55.9,14.6,499.2,93.1,23.3,71.9
93584,3.1,3.0,5.9,2.2,2.3,3.0,207.9,49.0,93.1,2.3,11.2
93604,30.5,1.6,1.1,0.4,0.8,0.7,211.4,797.2,113.6,1.0,37.9
93616,2.5,0.5,1.1,1.1,1.6,0.7,4.0,3.0,4.1,1.2,1.8
93630,2.1,1.7,2.2,0.6,1.9,1.8,1.3,0.8,1.4,1.4,4.4
93632,27.5,2.4,0.5,0.3,0.5,0.8,1.5,0.3,0.7,1.0,71.9
93644,12.2,5.0,113.1,21.8,25.5,26.7,207.9,499.2,93.1,4.6,13.6
93646,50.7,6.1,17.9,32.1,11.6,47.7,187.7,208.7,79.7,6.7,71.2
93654,61.1,6.3,,0.6,1.9,1.8,21.8,81.6,86.0,0.3,63.9
93656,15.6,7.4,49.9,12.5,25.2,21.0,196.4,6.3,110.3,4.9,37.5
93666,1.3,0.6,1.7,0.6,0.9,0.3,169.2,22.6,95.8,1.6,2.8
93670,28.2,0.5,0.6,0.6,1.1,0.8,1.1,1.2,0.6,0.2,37.5
93674,2.2,1.9,1.3,0.8,1.6,1.3,11.5,285.1,61.0,1.1,1.7
93680,34.8,7.1,6.1,0.7,2.2,3.3,3.0,244.5,61.0,0.6,114.6
93688,2.1,1.0,2.9,0.3,0.7,0.5,15.7,1.2,5.3,1.0,4.3
93690,48.9,4.8,2.0,0.7,4.8,1.1,34.0,26.7,132.6,1.9,56.6
93696,4.6,3.4,26.9,3.1,1.3,0.8,258.6,613.9,132.6,3.0,13.5
93720,45.2,3.3,4.7,1.0,1.1,1.7,23.2,9.8,19.4,3.5,64.8
93728,32.9,1.9,15.1,5.7,2.1,1.4,1.1,,1.8,2.3,18.3
93744,2.0,3.2,,2.8,2.9,1.9,47.1,3.5,42.2,2.6,8.4
93760,0.6,1.3,2.1,1.3,1.1,0.6,258.6,613.9,132.6,0.8,8.0
93768,42.2,2.0,2.1,1.3,1.8,0.6,19.3,144.2,57.9,2.1,64.8
93784,4.3,3.0,32.2,1.0,2.2,3.1,26.8,0.5,61.0,3.7,35.5
93810,3.0,1.5,5.6,0.5,0.9,0.7,0.6,0.4,0.5,2.8,6.6
93826,34.8,5.2,1.2,0.6,3.1,9.6,0.3,21.2,61.0,1.8,56.6
93834,6.0,4.6,78.4,1.0,1.2,1.4,174.0,66.4,83.2,4.9,5.3
93840,5.8,1.4,,3.2,17.0,6.4,2.4,2.4,1.5,3.2,6.0
93864,38.0,,2.2,2.0,,1.2,11.3,12.1,117.7,0.7,49.0
93866,50.7,8.6,5.5,3.0,7.9,4.1,10.0,7.4,79.7,2.3,52.8
93868,27.5,9.0,,1.9,11.5,6.4,3.5,4.9,46.9,1.5,71.2
93876,1.5,6.0,84.3,41.8,14.6,18.9,,20.0,132.6,1.9,5.1
93878,40.5,19.8,76.9,29.1,8.6,33.4,187.7,3.6,79.7,16.4,29.7
93888,28.2,5.5,1.8,1.0,2.8,1.2,4.3,188.1,56.9,1.1,37.5
93900,36.5,49.2,18.4,2.3,6.2,,49.3,297.9,56.7,1.6,64.8
93904,32.9,1.9,7.6,0.7,0.9,3.8,22.6,177.9,83.2,4.2,37.9
93908,36.5,25.2,75.9,3.4,7.6,10.4,113.4,1.6,56.7,2.6,64.8
93932,6.6,6.6,39.5,1.6,2.1,1.9,120.2,285.1,61.0,4.2,65.7
93934,50.7,10.6,64.4,6.6,5.0,13.8,7.3,12.4,16.8,2.7,71.2
93936,50.7,4.9,4.1,2.4,2.0,6.8,2.3,2.4,5.4,2.9,71.2
93938,31.6,3.9,6.4,0.5,2.4,2.1,0.7,0.6,0.2,0.7,56.6
93946,1.5,1.9,1.3,0.6,1.0,3.6,4.5,430.4,57.9,2.8,6.5
93972,34.8,1.8,0.8,0.4,2.1,1.8,143.5,7.5,61.0,0.3,114.6
93982,2.9,2.6,43.5,0.9,1.7,6.6,143.5,285.1,61.0,7.0,10.2
93992,,1.3,7.2,1.3,1.0,1.2,,60.4,117.7,1.7,5.7
93998,30.5,2.9,0.4,0.6,2.1,3.1,3.2,1.4,2.0,0.4,37.9
94012,3.9,3.9,43.1,1.3,1.3,2.7,1.5,285.1,107.6,0.7,
94024,42.2,0.7,0.3,0.3,0.5,0.4,191.4,69.0,57.9,0.4,64.8
94030,1.7,0.5,0.5,0.3,1.0,4.3,158.9,,51.5,1.0,2.8
94046,45.2,5.0,42.0,0.5,1.1,1.1,158.9,374.7,51.5,1.4,64.8
94048,50.7,4.1,11.3,1.8,1.1,3.1,187.7,460.9,79.7,1.5,71.2
94056,6.3,2.2,1.1,0.4,2.3,1.5,39.1,75.0,51.5,0.8,26.1
94068,45.2,8.1,1.3,0.8,2.6,2.8,158.9,374.7,51.5,1.5,64.8
94076,4.0,1.0,4.6,0.6,0.6,2.5,6.5,0.4,,1.8,1.5
94082,1.6,3.1,14.2,0.3,1.4,0.3,158.9,374.7,51.5,2.0,5.8
94138,28.6,20.3,70.2,9.8,17.6,22.3,211.4,797.2,113.6,0.8,37.9
94140,50.7,14.7,,9.2,3.6,26.3,187.7,460.9,79.7,2.4,71.2
94142,50.7,26.7,27.6,10.7,10.4,43.7,187.7,460.9,79.7,1.2,71.2
94148,34.8,2.3,1.7,1.0,1.4,1.0,0.4,0.3,0.3,0.6,56.6
94158,34.8,4.9,1.5,0.6,2.4,4.8,17.7,285.1,61.0,1.7,56.6
94164,52.5,,,0.4,2.1,0.5,240.8,113.0,174.2,2.8,37.5
94166,1.6,0.6,3.1,0.9,0.1,0.5,155.0,173.6,79.7,2.5,0.6
94180,34.8,2.7,1.5,1.2,2.4,1.3,143.5,285.1,61.0,0.8,56.6
94194,6.6,,,,3.1,,0.5,1.5,6.7,2.4,2.5
94200,3.6,2.7,17.1,1.1,1.6,0.8,189.4,125.5,56.9,3.9,15.5
94224,2.6,1.4,0.6,0.8,3.7,2.4,143.5,285.1,61.0,0.5,6.6
94246,34.8,1.9,4.2,0.3,0.9,1.0,96.2,30.3,61.0,1.0,114.6
94262,3.4,1.4,7.6,1.5,1.4,5.3,0.2,0.6,0.7,1.1,1.4
94264,1.1,0.7,1.1,0.4,0.3,0.6,13.8,59.8,57.9,1.8,4.1
94266,50.7,3.1,10.3,0.7,1.0,2.9,14.7,460.9,79.7,1.9,71.2
94268,50.7,6.8,7.4,2.4,1.4,5.4,70.6,460.9,79.7,1.2,71.2
94282,6.9,3.9,3.1,0.4,1.9,1.5,258.1,506.5,64.5,1.6,15.5
94290,3.1,0.7,0.3,0.7,,0.4,2.2,1.2,0.6,0.4,3.9
94302,1.9,1.1,1.2,0.5,1.2,0.9,195.4,506.5,64.5,0.9,2.2
94310,5.9,3.7,,1.2,1.6,1.2,258.1,506.5,64.5,2.2,
94314,42.6,2.5,,1.6,1.0,0.7,0.4,13.5,41.7,0.8,76.6
94330,48.4,4.3,0.7,0.4,1.7,2.9,7.7,4.2,61.0,0.6,76.6
94334,50.7,10.3,5.7,0.3,2.2,4.9,7.1,,79.7,1.9,71.2
